record_id,question_id,decision,reason_codes,confidence,evidence_basis
PMID-30686098,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30686807,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30688465,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30690835,OTC-LIT-Q04-DIGESTIVE,deprioritize,exposure;animal_term_present,high,abstract
PMID-30691207,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30692513,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30700100,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30700190,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30700693,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30701362,OTC-LIT-Q04-DIGESTIVE,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-30701760,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30701801,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30708236,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30709707,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30709726,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30710340,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30711207,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30711951,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30716311,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30717681,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30718368,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30720116,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30725479,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30725876,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30726287,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30727937,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30728076,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30733959,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30734123,OTC-LIT-Q04-DIGESTIVE,deprioritize,exposure;outcome,medium,abstract
PMID-30734664,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30735529,OTC-LIT-Q04-DIGESTIVE,deprioritize,exposure;outcome,medium,abstract
PMID-30737815,OTC-LIT-Q04-DIGESTIVE,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-30738992,OTC-LIT-Q04-DIGESTIVE,deprioritize,exposure;animal_term_present,high,abstract
PMID-30742296,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30745392,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30747219,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30753778,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30755480,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30760754,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30761127,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30761929,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30763716,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30764828,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30768493,OTC-LIT-Q04-DIGESTIVE,deprioritize,exposure;outcome,medium,abstract
PMID-30769097,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30772256,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30776339,OTC-LIT-Q04-DIGESTIVE,deprioritize,exposure;animal_term_present,high,abstract
PMID-30777076,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30777471,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30779947,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30783372,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30785510,OTC-LIT-Q04-DIGESTIVE,deprioritize,exposure;outcome,medium,abstract
PMID-30789789,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30789804,OTC-LIT-Q04-DIGESTIVE,deprioritize,exposure;outcome,medium,abstract
PMID-30791781,OTC-LIT-Q04-DIGESTIVE,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-30793463,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30794618,OTC-LIT-Q04-DIGESTIVE,deprioritize,exposure;animal_term_present,high,abstract
PMID-30794628,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30795958,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30796179,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30797555,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30799929,OTC-LIT-Q04-DIGESTIVE,deprioritize,exposure;outcome;design_signal,medium,abstract
PMID-30800209,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30802029,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30804337,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30805662,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30807572,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30809294,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30810254,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30813251,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30816225,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30817182,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30821873,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30822188,OTC-LIT-Q04-DIGESTIVE,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-30822244,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30825264,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30825970,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30826414,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30829679,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30836597,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30838710,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30840380,OTC-LIT-Q04-DIGESTIVE,deprioritize,exposure;outcome,medium,abstract
PMID-30840774,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30841957,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30842312,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30842588,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30843488,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30843496,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30844704,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30844893,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30844895,OTC-LIT-Q04-DIGESTIVE,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-30849507,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30850734,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30851342,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30852481,OTC-LIT-Q04-DIGESTIVE,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-30853181,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30857526,OTC-LIT-Q04-DIGESTIVE,deprioritize,exposure;outcome,medium,abstract
PMID-30859149,OTC-LIT-Q04-DIGESTIVE,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-30859905,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30860185,OTC-LIT-Q04-DIGESTIVE,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-30861039,OTC-LIT-Q04-DIGESTIVE,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-30862605,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30862714,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30866102,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30866609,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30867233,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30867416,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30868245,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30869284,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30872329,OTC-LIT-Q04-DIGESTIVE,uncertain,exposure;outcome;insufficient_abstract,medium,abstract
PMID-30872395,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30873702,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30874827,OTC-LIT-Q04-DIGESTIVE,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-30878206,OTC-LIT-Q04-DIGESTIVE,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-30879905,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30880098,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30880099,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,low,title_only
PMID-30880498,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30880685,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30880771,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30880982,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30882914,OTC-LIT-Q04-DIGESTIVE,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-30883302,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30883881,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30885738,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30889125,OTC-LIT-Q04-DIGESTIVE,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-30890309,OTC-LIT-Q04-DIGESTIVE,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-30892034,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30894069,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30897899,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30898113,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30900136,OTC-LIT-Q04-DIGESTIVE,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-30900390,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30903245,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30904211,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30905652,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30905785,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30908656,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30910364,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30916585,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30920318,OTC-LIT-Q04-DIGESTIVE,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-30920648,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30922127,OTC-LIT-Q04-DIGESTIVE,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-30922566,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30922600,OTC-LIT-Q04-DIGESTIVE,deprioritize,exposure;outcome,medium,abstract
PMID-30922872,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,low,title_only
PMID-30922873,OTC-LIT-Q04-DIGESTIVE,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-30922917,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30925116,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30925798,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30925975,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,low,title_only
PMID-30926430,OTC-LIT-Q04-DIGESTIVE,deprioritize,exposure;animal_term_present,high,abstract
PMID-30926476,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30927736,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30930224,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30931642,OTC-LIT-Q04-DIGESTIVE,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-30936012,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30938130,OTC-LIT-Q04-DIGESTIVE,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-30938206,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30940289,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30941918,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30942626,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30943050,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30945151,OTC-LIT-Q04-DIGESTIVE,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-30945470,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30945750,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30945951,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30946233,OTC-LIT-Q04-DIGESTIVE,deprioritize,exposure;outcome,medium,abstract
PMID-30947265,OTC-LIT-Q04-DIGESTIVE,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-30947876,OTC-LIT-Q04-DIGESTIVE,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-30947880,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30948327,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30948399,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30948912,OTC-LIT-Q04-DIGESTIVE,deprioritize,exposure;animal_term_present,high,abstract
PMID-30954082,OTC-LIT-Q04-DIGESTIVE,deprioritize,exposure;outcome,medium,abstract
PMID-30956477,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30958881,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30961953,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30962702,OTC-LIT-Q04-DIGESTIVE,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-30964768,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30965011,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30965590,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30967260,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30967475,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30969002,OTC-LIT-Q04-DIGESTIVE,deprioritize,exposure;outcome,medium,abstract
PMID-30971268,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30974039,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30976035,OTC-LIT-Q04-DIGESTIVE,deprioritize,exposure;outcome,medium,abstract
PMID-30977077,OTC-LIT-Q04-DIGESTIVE,deprioritize,exposure;outcome,medium,abstract
PMID-30978910,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30980109,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30980847,OTC-LIT-Q04-DIGESTIVE,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-30984704,OTC-LIT-Q04-DIGESTIVE,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-30987256,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30989893,OTC-LIT-Q04-DIGESTIVE,deprioritize,exposure;animal_term_present,high,abstract
PMID-30991046,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30995133,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30999210,OTC-LIT-Q04-DIGESTIVE,deprioritize,exposure;outcome,medium,abstract
PMID-31000340,OTC-LIT-Q04-DIGESTIVE,deprioritize,exposure;animal_term_present,high,abstract
PMID-31002535,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-31002941,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-31003775,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-31005883,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,low,title_only
PMID-31006545,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-31007075,OTC-LIT-Q04-DIGESTIVE,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-31008737,OTC-LIT-Q04-DIGESTIVE,deprioritize,exposure;outcome,medium,abstract
PMID-31010128,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-31010354,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-31010858,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-31015375,OTC-LIT-Q04-DIGESTIVE,deprioritize,exposure;outcome,medium,abstract
PMID-31016535,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-31016793,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-31017014,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-31017240,OTC-LIT-Q04-DIGESTIVE,deprioritize,exposure;animal_term_present,high,abstract
PMID-31019191,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-31020720,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-31021038,OTC-LIT-Q04-DIGESTIVE,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-31021496,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-31023850,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-31026069,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-31027870,OTC-LIT-Q04-DIGESTIVE,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-31033216,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-31034353,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-31034495,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-31036497,OTC-LIT-Q04-DIGESTIVE,deprioritize,exposure;outcome,medium,abstract
PMID-31040063,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-31040202,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-31041784,OTC-LIT-Q04-DIGESTIVE,deprioritize,exposure;outcome,medium,abstract
PMID-31044439,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,low,title_only
PMID-31048666,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-31048740,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-31049731,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-31054987,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-31056743,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-31058377,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-31058578,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-31059115,OTC-LIT-Q04-DIGESTIVE,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-31060006,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-31060228,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-31061656,OTC-LIT-Q04-DIGESTIVE,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-31062641,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-31063540,OTC-LIT-Q04-DIGESTIVE,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-31065374,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-31066456,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-31067123,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-31068256,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-31069759,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-31070609,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-31070764,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-31071511,OTC-LIT-Q04-DIGESTIVE,deprioritize,exposure;animal_term_present,high,abstract
PMID-31074081,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-31074667,OTC-LIT-Q04-DIGESTIVE,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-31074986,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-31075609,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-31076001,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-31077334,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-31077342,OTC-LIT-Q04-DIGESTIVE,deprioritize,exposure;animal_term_present,high,abstract
PMID-31077509,OTC-LIT-Q04-DIGESTIVE,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-31077717,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-31080824,OTC-LIT-Q04-DIGESTIVE,deprioritize,exposure;outcome,medium,abstract
PMID-31082099,OTC-LIT-Q04-DIGESTIVE,deprioritize,exposure;outcome,medium,abstract
PMID-31082343,OTC-LIT-Q04-DIGESTIVE,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-31083246,OTC-LIT-Q04-DIGESTIVE,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-31083413,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-31083595,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-31085813,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-31086851,OTC-LIT-Q04-DIGESTIVE,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-31087429,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-31087812,OTC-LIT-Q04-DIGESTIVE,deprioritize,exposure;animal_term_present,high,abstract
PMID-31089602,OTC-LIT-Q04-DIGESTIVE,deprioritize,exposure;animal_term_present,high,abstract
PMID-31091208,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-31092422,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
